Len = 108	V0----------------------------------------------------------------------------------------------------
V0:   OrderedDict([('V_AB', 0), ('V_BC', 0), ('V_CA', 0), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, 2], [4, 0, -2], [0, 5, 1], [5, 0, -1]]), ('Tree Num', '0'), ('TopologyCNT', '36'), ('Vin', 'VIII_0'), ('Vout', 'VII_1')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [1, 5, 2], [5, 1, -2], [2, 3, 1], [3, 2, -1]]), ('Tree Num', '77'), ('TopologyCNT', '6220'), ('Vin', 'VIII_4'), ('Vout', 'VII_3')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [2, 3, 1], [3, 2, -1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '79'), ('TopologyCNT', '6384'), ('Vin', 'VIII_4'), ('Vout', 'VII_3')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [0, 4, -2], [4, 0, 2], [0, 5, -1], [5, 0, 1]]), ('Tree Num', '4'), ('TopologyCNT', '359'), ('Vin', 'VIII_4'), ('Vout', 'VII_4')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [0, 4, -2], [4, 0, 2], [1, 5, 1], [5, 1, -1]]), ('Tree Num', '15'), ('TopologyCNT', '1246'), ('Vin', 'VIII_4'), ('Vout', 'VII_4')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [0, 4, -2], [4, 0, 2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '18'), ('TopologyCNT', '1494'), ('Vin', 'VIII_4'), ('Vout', 'VII_4')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [0, 5, -1], [5, 0, 1], [1, 3, 2], [3, 1, -2]]), ('Tree Num', '22'), ('TopologyCNT', '1794'), ('Vin', 'VIII_4'), ('Vout', 'VII_4')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [0, 5, -1], [5, 0, 1], [2, 3, 2], [3, 2, -2]]), ('Tree Num', '29'), ('TopologyCNT', '2362'), ('Vin', 'VIII_4'), ('Vout', 'VII_4')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [1, 3, 2], [3, 1, -2], [1, 5, 1], [5, 1, -1]]), ('Tree Num', '34'), ('TopologyCNT', '2764'), ('Vin', 'VIII_4'), ('Vout', 'VII_4')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [1, 3, 2], [3, 1, -2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '37'), ('TopologyCNT', '3012'), ('Vin', 'VIII_4'), ('Vout', 'VII_4')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [1, 5, 1], [5, 1, -1], [2, 3, 2], [3, 2, -2]]), ('Tree Num', '41'), ('TopologyCNT', '3336'), ('Vin', 'VIII_4'), ('Vout', 'VII_4')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 4, 0], [4, 1, 0], [2, 4, 0], [4, 2, 0], [2, 3, 2], [3, 2, -2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '43'), ('TopologyCNT', '3508'), ('Vin', 'VIII_4'), ('Vout', 'VII_4')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [0, 4, -1], [4, 0, 1], [0, 5, -2], [5, 0, 2]]), ('Tree Num', '8'), ('TopologyCNT', '675'), ('Vin', 'VIII_4'), ('Vout', 'VII_5')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [0, 4, -1], [4, 0, 1], [1, 3, 2], [3, 1, -2]]), ('Tree Num', '11'), ('TopologyCNT', '914'), ('Vin', 'VIII_4'), ('Vout', 'VII_5')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [0, 4, -1], [4, 0, 1], [2, 3, 2], [3, 2, -2]]), ('Tree Num', '19'), ('TopologyCNT', '1562'), ('Vin', 'VIII_4'), ('Vout', 'VII_5')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [0, 5, -2], [5, 0, 2], [1, 4, 1], [4, 1, -1]]), ('Tree Num', '28'), ('TopologyCNT', '2278'), ('Vin', 'VIII_4'), ('Vout', 'VII_5')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [0, 5, -2], [5, 0, 2], [2, 4, 1], [4, 2, -1]]), ('Tree Num', '32'), ('TopologyCNT', '2606'), ('Vin', 'VIII_4'), ('Vout', 'VII_5')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [1, 3, 2], [3, 1, -2], [1, 4, 1], [4, 1, -1]]), ('Tree Num', '35'), ('TopologyCNT', '2836'), ('Vin', 'VIII_4'), ('Vout', 'VII_5')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [1, 3, 2], [3, 1, -2], [2, 4, 1], [4, 2, -1]]), ('Tree Num', '39'), ('TopologyCNT', '3164'), ('Vin', 'VIII_4'), ('Vout', 'VII_5')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [1, 4, 1], [4, 1, -1], [2, 3, 2], [3, 2, -2]]), ('Tree Num', '42'), ('TopologyCNT', '3400'), ('Vin', 'VIII_4'), ('Vout', 'VII_5')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', -1), ('V_bc', -1), ('V_ca', 2), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [2, 3, 2], [3, 2, -2], [2, 4, 1], [4, 2, -1]]), ('Tree Num', '44'), ('TopologyCNT', '3580'), ('Vin', 'VIII_4'), ('Vout', 'VII_5')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [0, 3, -1], [3, 0, 1], [0, 5, -2], [5, 0, 2]]), ('Tree Num', '8'), ('TopologyCNT', '651'), ('Vin', 'VIII_4'), ('Vout', 'VII_6')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [0, 3, -1], [3, 0, 1], [1, 4, 2], [4, 1, -2]]), ('Tree Num', '16'), ('TopologyCNT', '1290'), ('Vin', 'VIII_4'), ('Vout', 'VII_6')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [0, 3, -1], [3, 0, 1], [2, 4, 2], [4, 2, -2]]), ('Tree Num', '20'), ('TopologyCNT', '1618'), ('Vin', 'VIII_4'), ('Vout', 'VII_6')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [0, 5, -2], [5, 0, 2], [1, 3, 1], [3, 1, -1]]), ('Tree Num', '50'), ('TopologyCNT', '4038'), ('Vin', 'VIII_4'), ('Vout', 'VII_6')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [0, 5, -2], [5, 0, 2], [2, 3, 1], [3, 2, -1]]), ('Tree Num', '56'), ('TopologyCNT', '4526'), ('Vin', 'VIII_4'), ('Vout', 'VII_6')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [1, 3, 1], [3, 1, -1], [1, 4, 2], [4, 1, -2]]), ('Tree Num', '59'), ('TopologyCNT', '4752'), ('Vin', 'VIII_4'), ('Vout', 'VII_6')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [1, 3, 1], [3, 1, -1], [2, 4, 2], [4, 2, -2]]), ('Tree Num', '63'), ('TopologyCNT', '5080'), ('Vin', 'VIII_4'), ('Vout', 'VII_6')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [1, 4, 2], [4, 1, -2], [2, 3, 1], [3, 2, -1]]), ('Tree Num', '66'), ('TopologyCNT', '5324'), ('Vin', 'VIII_4'), ('Vout', 'VII_6')])
V4:   OrderedDict([('V_AB', -2), ('V_BC', 0), ('V_CA', 2), ('V_ab', 1), ('V_bc', -2), ('V_ca', 1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 5, 0], [5, 1, 0], [2, 5, 0], [5, 2, 0], [2, 3, 1], [3, 2, -1], [2, 4, 2], [4, 2, -2]]), ('Tree Num', '68'), ('TopologyCNT', '5496'), ('Vin', 'VIII_4'), ('Vout', 'VII_6')])


Len = 54	V5----------------------------------------------------------------------------------------------------
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [0, 3, -2], [3, 0, 2], [0, 5, -1], [5, 0, 1]]), ('Tree Num', '3'), ('TopologyCNT', '255'), ('Vin', 'VIII_5'), ('Vout', 'VII_1')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [0, 3, -2], [3, 0, 2], [1, 5, -1], [5, 1, 1]]), ('Tree Num', '14'), ('TopologyCNT', '1143'), ('Vin', 'VIII_5'), ('Vout', 'VII_1')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [0, 3, -2], [3, 0, 2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '17'), ('TopologyCNT', '1390'), ('Vin', 'VIII_5'), ('Vout', 'VII_1')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [0, 5, -1], [5, 0, 1], [1, 3, -2], [3, 1, 2]]), ('Tree Num', '45'), ('TopologyCNT', '3635'), ('Vin', 'VIII_5'), ('Vout', 'VII_1')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [0, 5, -1], [5, 0, 1], [2, 4, 2], [4, 2, -2]]), ('Tree Num', '53'), ('TopologyCNT', '4290'), ('Vin', 'VIII_5'), ('Vout', 'VII_1')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [1, 3, -2], [3, 1, 2], [1, 5, -1], [5, 1, 1]]), ('Tree Num', '57'), ('TopologyCNT', '4607'), ('Vin', 'VIII_5'), ('Vout', 'VII_1')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [1, 3, -2], [3, 1, 2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '60'), ('TopologyCNT', '4854'), ('Vin', 'VIII_5'), ('Vout', 'VII_1')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [1, 5, -1], [5, 1, 1], [2, 4, 2], [4, 2, -2]]), ('Tree Num', '65'), ('TopologyCNT', '5266'), ('Vin', 'VIII_5'), ('Vout', 'VII_1')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 2), ('V_bc', -1), ('V_ca', -1), ('DirectedTable', [[0, 4, 0], [4, 0, 0], [1, 4, 0], [4, 1, 0], [2, 3, 0], [3, 2, 0], [2, 4, 2], [4, 2, -2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '67'), ('TopologyCNT', '5436'), ('Vin', 'VIII_5'), ('Vout', 'VII_1')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [0, 3, -2], [3, 0, 2], [0, 4, -1], [4, 0, 1]]), ('Tree Num', '6'), ('TopologyCNT', '487'), ('Vin', 'VIII_5'), ('Vout', 'VII_2')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [0, 3, -2], [3, 0, 2], [1, 4, -1], [4, 1, 1]]), ('Tree Num', '26'), ('TopologyCNT', '2095'), ('Vin', 'VIII_5'), ('Vout', 'VII_2')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [0, 3, -2], [3, 0, 2], [2, 4, 1], [4, 2, -1]]), ('Tree Num', '31'), ('TopologyCNT', '2510'), ('Vin', 'VIII_5'), ('Vout', 'VII_2')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, -1], [4, 0, 1], [1, 3, -2], [3, 1, 2]]), ('Tree Num', '48'), ('TopologyCNT', '3851'), ('Vin', 'VIII_5'), ('Vout', 'VII_2')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [0, 4, -1], [4, 0, 1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '56'), ('TopologyCNT', '4506'), ('Vin', 'VIII_5'), ('Vout', 'VII_2')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [1, 3, -2], [3, 1, 2], [1, 4, -1], [4, 1, 1]]), ('Tree Num', '69'), ('TopologyCNT', '5559'), ('Vin', 'VIII_5'), ('Vout', 'VII_2')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [1, 3, -2], [3, 1, 2], [2, 4, 1], [4, 2, -1]]), ('Tree Num', '74'), ('TopologyCNT', '5974'), ('Vin', 'VIII_5'), ('Vout', 'VII_2')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [1, 4, -1], [4, 1, 1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '78'), ('TopologyCNT', '6290'), ('Vin', 'VIII_5'), ('Vout', 'VII_2')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', 1), ('V_bc', 1), ('V_ca', -2), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 3, 0], [3, 2, 0], [2, 4, 1], [4, 2, -1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '80'), ('TopologyCNT', '6472'), ('Vin', 'VIII_5'), ('Vout', 'VII_2')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [0, 3, -1], [3, 0, 1], [0, 4, -2], [4, 0, 2]]), ('Tree Num', '7'), ('TopologyCNT', '563'), ('Vin', 'VIII_5'), ('Vout', 'VII_3')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [0, 3, -1], [3, 0, 1], [1, 4, -2], [4, 1, 2]]), ('Tree Num', '27'), ('TopologyCNT', '2171'), ('Vin', 'VIII_5'), ('Vout', 'VII_3')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [0, 3, -1], [3, 0, 1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '32'), ('TopologyCNT', '2586'), ('Vin', 'VIII_5'), ('Vout', 'VII_3')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [0, 4, -2], [4, 0, 2], [1, 3, -1], [3, 1, 1]]), ('Tree Num', '49'), ('TopologyCNT', '3935'), ('Vin', 'VIII_5'), ('Vout', 'VII_3')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [0, 4, -2], [4, 0, 2], [2, 3, 1], [3, 2, -1]]), ('Tree Num', '55'), ('TopologyCNT', '4422'), ('Vin', 'VIII_5'), ('Vout', 'VII_3')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [1, 3, -1], [3, 1, 1], [1, 4, -2], [4, 1, 2]]), ('Tree Num', '70'), ('TopologyCNT', '5635'), ('Vin', 'VIII_5'), ('Vout', 'VII_3')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [1, 3, -1], [3, 1, 1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '75'), ('TopologyCNT', '6050'), ('Vin', 'VIII_5'), ('Vout', 'VII_3')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [1, 4, -2], [4, 1, 2], [2, 3, 1], [3, 2, -1]]), ('Tree Num', '77'), ('TopologyCNT', '6206'), ('Vin', 'VIII_5'), ('Vout', 'VII_3')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -1), ('V_bc', 2), ('V_ca', -1), ('DirectedTable', [[0, 5, 0], [5, 0, 0], [1, 5, 0], [5, 1, 0], [2, 4, 0], [4, 2, 0], [2, 3, 1], [3, 2, -1], [2, 5, 2], [5, 2, -2]]), ('Tree Num', '80'), ('TopologyCNT', '6464'), ('Vin', 'VIII_5'), ('Vout', 'VII_3')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [0, 4, -2], [4, 0, 2], [0, 5, -1], [5, 0, 1]]), ('Tree Num', '1'), ('TopologyCNT', '119'), ('Vin', 'VIII_5'), ('Vout', 'VII_4')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [0, 4, -2], [4, 0, 2], [1, 5, -1], [5, 1, 1]]), ('Tree Num', '10'), ('TopologyCNT', '847'), ('Vin', 'VIII_5'), ('Vout', 'VII_4')])
V5:   OrderedDict([('V_AB', 0), ('V_BC', -2), ('V_CA', 2), ('V_ab', -2), ('V_bc', 1), ('V_ca', 1), ('DirectedTable', [[0, 3, 0], [3, 0, 0], [1, 3, 0], [3, 1, 0], [2, 4, 0], [4, 2, 0], [0, 4, -2], [4, 0, 2], [2, 5, 1], [5, 2, -1]]), ('Tree Num', '13'), ('TopologyCNT', '1094'), ('Vin', 'VIII_5'), ('Vout', 'VII_4')])
